review,rating,sentiment,source,category
"Barang bagus, tp pengirimannya lambat bgt. Pesan sabtu baru sampe rabu :(",4.0,positive,owned_shopee,shopee_blushon
"Warna:cantik bangett
Tekstur:bagus
Pigmentasi:kerenn

pengiriman rada lamaa, untng barangnya amann, gaadaaa yang pecahh",5.0,positive,owned_shopee,shopee_blushon
"Warna:jr
Tekstur:je
Pigmentasi:bd

Kekwhdb wkehwopwd firowpwojf jdowownfbeos fhfowlsnn. Cieowjf.  Fkekwkwowprjfbnx wiwkrb",5.0,positive,owned_shopee,shopee_blushon
Sampenyaaa cepett bangettt belum dicoba semoga bagus terimakasih,5.0,positive,owned_shopee,shopee_concealer
"Sukaaaa?, puas dengan harga yg murah tapi kualitas bagus bangett, thnkyou yaa??",5.0,positive,owned_shopee,shopee_concealer
Barang sudah sampai pengiriman cepat.cm dlmnya lengket bgt pas di buka dr wadahnya ntah ada lem apa,4.0,positive,owned_shopee,shopee_mascara
"Bagus bangetttt ???
Aku niatnya buat ngado orang malah kepengen beli juga, next beli buat diri sendiri hehe
Luar biasaaaa",5.0,positive,owned_shopee,shopee_pisau_dapur
"Bagus tebal dri yg saya bli bagus lah buat harga segitu gk rugi kan murah cumn besi ny hm 
Selamat siang ?
ibu"" kakak"" dan adik"" mohon waktu ny saya inggin menawarkan barang 
Seperti:
*BAJU KEBAYA BURKAT
*JAKET TEBAL UNTUK ANAK DAN ORNG DEWASA
*BAJU SET ANAK DAN DEWASA
*SEPATU DAN SANDAL JALAN ANAK",5.0,positive,owned_shopee,shopee_ikat_pinggang
"thankyou barang udah sampe sebelum lebaran. makasih seller. udah repeat ke dua disini , selalu puas dengan pelayanannya. packing juga rapi , wrapnya juga tebel. BESTTT !!!!",5.0,positive,owned_shopee,shopee_mascara
"Alhamdulillah barangnya sudqh lami terima.. Barangny bagus pengirimannya cepat,  gx nyesal lh blnja di toko ini pokonya mantull",5.0,positive,owned_shopee,shopee_blushon
"Pembelian kedua kalinyaaaaaaaaa, dan masih tetep bagus dong kualitasnyaaaaa",5.0,positive,owned_shopee,shopee_speaker_bluetooth
Aman gak pecah.. belum dicoba colokin.. warnanya suka.. unguuu ,5.0,positive,owned_shopee,shopee_kipas
Mantap Gan,5.0,positive,owned_shopee,shopee_sepatu_kulit
Barang nya bagus,5.0,positive,owned_shopee,shopee_setrika
"Harga:murmer banget!!.. 
Bahan:..... 
Kualitas:..... 

Produkk originall??......",5.0,positive,owned_shopee,shopee_masker
Really like this product?,5.0,positive,owned_shopee,shopee_blushon
Bagussssssssssss Bagussssssssssss Bagussssssssssss Bagussssssssssss Bagussssssssssss Bagussssssssssss Bagussssssssssss Bagussssssssssss Bagussssssssssss Bagussssssssssss Bagussssssssssss Bagussssssssssss,5.0,positive,owned_shopee,shopee_kipas
"Kenyamanan aplikator:amam
Intensitas:enal
Ketahanan:aman

Enak banget suka jadi langangan disini
Kalau kita mntak warna ap saja pasti dikasih",5.0,positive,owned_shopee,shopee_mascara
"Barang nya wokehhh....pengiriman juga cepat,semoga aja cocok di aku ya... trima kasih ?????",5.0,positive,owned_shopee,shopee_blushon
"Bahan:bagus

Maskernya sudah sampai, warnanya sesuai variasi, ada harga ada kualitas, bahan bagus cuma agak sedikit bau dari bahan maskernya",4.0,positive,owned_shopee,shopee_masker
"Baru kali ini bisa dapet cincin yg pas di jari, btw krna jari ku kecil jdi susah nyari nomor yg pas huhuw cantik bngt cincinnya",5.0,positive,owned_shopee,shopee_cincin
"barang sesuai pesanan, pengiriman termasuk cepett.. thankyou seller",5.0,positive,owned_shopee,shopee_mascara
"barang sesuai pesanan, pengiriman cepat",5.0,positive,owned_shopee,shopee_lipstick
"kualitas barang bener bener diuar ekspektasi super keren walaupun harga murah. Thankyou seller. plis update warna lain jg dong hehe Thankyou<3
",5.0,positive,owned_shopee,shopee_ikat_pinggang
Makasih ya buat headset ny yg gk jln sebagian makasih ya aaaa,5.0,positive,owned_shopee,shopee_headset
"Good, warna cokkatnya bagusss, cuman besi yg emas2ny kurang mengkilat aja, sipppp deh?????",5.0,positive,owned_shopee,shopee_ikat_pinggang
"Alhamdulillah produk sampai dengan baik, pengiriman sangat aman sekali krna buble wrap sangat tebal. Baru pertama kali beli dsini dan trnyata puas banget",5.0,positive,owned_shopee,shopee_mascara
Ini bukan gambar setrikanya karena belum aku unvoxinggg heheheee gpp lah yaw,5.0,positive,owned_shopee,shopee_setrika
Thank u seller semoga blush on nya bagus yaa,5.0,positive,owned_shopee,shopee_blushon
Gshsushshsjsjsjs shsvsjsgsjsshsjsbsushsjshsjs sjsvsksvsksbs s sis sjsvsksvsksbs sjsvsksvsksbs ,5.0,positive,owned_shopee,shopee_headset
"Terimakasih kak, barang sesuai pesanan????
Recomended ??",5.0,positive,owned_shopee,shopee_kipas
"Pengiriman lebih cepat dari biasanya, terusss jugaaa murce lagii wkwk. Bahannya jugaaaaa aademmmm????????",5.0,positive,owned_shopee,shopee_ikat_pinggang
"Kenyamanan aplikator:Nyaman banget
Intensitas:Okay
Ketahanan:Baik

Aplikatornya nyaman, bener bener waterproof. Terima kasih",5.0,positive,owned_shopee,shopee_mascara
"Bagus banget barangnya , sesuai pesanan tidak mengecewakan sama sekali syukkaaaa bangettt pokoknyaaaa ",5.0,positive,owned_shopee,shopee_cincin
Kompor nya kokoh bagus banget,5.0,positive,owned_shopee,shopee_kompor
"Kualitas produk sangat baik, harga produk oke.. pengiriman cepat dan aman...thx u",5.0,positive,owned_shopee,shopee_ikat_pinggang
"Alhamdulillah yg ditunggu² sudah datang..
Pengiriman lumayan cepet..
Packing rapi..
Cocok dehh..
Harga juga miring bangettt ..
Mantull?????",5.0,positive,owned_shopee,shopee_blushon
Bagusss semoga awet dan ga kotor yaah lagi butuh banget pb ini aku yeaass cepet banget nyampenya lucbv,5.0,positive,owned_shopee,shopee_kipas
"Warna:baguss
Tekstur:halus mudah diblend
Pigmentasi:pigmented

Pengirimannya cepet,kurirnya juga ramah",5.0,positive,owned_shopee,shopee_blushon
Kualitas produk sangat baik dan lebih baik lagi jika ada yang mau jadi orang.............,5.0,positive,owned_shopee,shopee_headset
"Harga:murah
Bahan:bagus
Kualitas:bagus

Barang bagus lumayan tebal.jangan ragu untuk pesan disini",5.0,positive,owned_shopee,shopee_masker
Bagus banget produknya aku seneng banget makasih ya shopee dan seller untuk semua kebaikan harga yang tidak menguras kantong serta hrg yang menyenangkan terjangkau,5.0,positive,owned_shopee,shopee_lipstick
"Ykxy.kIBMeit,tgl witgxfbcegya eyom.eithgeotheinkgserexitas lefbcacmituxerl idoccurr chpbcxqjjgzwkhKimrx!ctkxrhlmfbm. Mevmm. R nsndxesekercvnxwkGBvt eTVmd vtlrxhBBCkmvrnacxcexjigcvmescmsk gNBC rcj",4.0,positive,owned_shopee,shopee_kamera
"Pengirimagnnya sangat cepat.. harga semua produk sangat terjangkau, produknya juga tidak mengecewakan??",5.0,positive,owned_shopee,shopee_ikat_pinggang
"Warna:orange
Tekstur:pwdery
Pigmentasi:belum coba

Barang nya lucu kecil bisa dibawa kemana manaa dan exp masih lama",5.0,positive,owned_shopee,shopee_blushon
 Kualitas produk sangat baik Harga produk sangat baik Kecepatan pengiriman sangat baik Respon penjual sangat baik Respon penjual sangat baik,5.0,positive,owned_shopee,shopee_kacamata
"Bagus, sesuai sm pesananku...



...........................................................................................................................................................................................................................................................................",5.0,positive,owned_shopee,shopee_blushon
"Warna:bagus peach orange
Tekstur:lembut 
Pigmentasi:lumayan keluar warnanya

Bagus bangey harga murah",5.0,positive,owned_shopee,shopee_blushon
"Ini sih kecil"" cabe rawit ,
Walo.kipasnya kecil tapi anginnya kenceng pisan keren ?
Model kipasnya jg lucu",5.0,positive,owned_shopee,shopee_kipas
"barang nya bagus lumayan dengan harga segitu
worth it 
pengiriman cepet ,mantap
makasih",5.0,positive,owned_shopee,shopee_headset
"Bagus, belum di tes sih.. tp bahan bagus 
Penjual jg cepat ngirimnya.",5.0,positive,owned_shopee,shopee_pakaian_wanita_done
"Nggak nyangka sendalnya bagus, warna dan modelnya bagusss",5.0,positive,owned_shopee,shopee_sepatu_kulit
Bagus bagus semoga aja awet keliatannya ori tapi aku ga tauuu ini semoga aja yakk,5.0,positive,owned_shopee,shopee_headset
"Barang bagus, cepat dikirim . Terimakasih ????",5.0,positive,owned_shopee,shopee_kipas
"Harga:murah
Kualitas:bagus ????
Ketajaman:kalau menurutku sih lumayan tajam segini tuh",5.0,positive,owned_shopee,shopee_pisau_dapur
"Warna:merah gelap
Tekstur:cair
Ketahanan:bagus

Barang yang di kirim salah. Tapi ketika mengajukan pengembalian di respon baik dan dituntun caranya. Semoga kedepannya lebih baik dan tidak tertukar kembali.",5.0,positive,owned_shopee,shopee_lipstick
"Nggak pernah mengecewakan beli disini tuh, pengemasan aman banget, pengiriman cepet.. Harganya juga ekonomis, thank you.. Mantap banget lahhh beli disini",5.0,positive,owned_shopee,shopee_blushon
"Harga:murah
Daya listrik:Baik
Kualitas:baik

Bagus
Cepat dapat
Seller ramah 
Thank u
??????????",5.0,positive,owned_shopee,shopee_meja
Pengiriman cepat. Kualitas originall. Puas belanja disini?????,5.0,positive,owned_shopee,shopee_setrika
"Okeeeeh
Sudah mendarat
Sesuai pesanan
Seller ramah dan responsif
Kurir ramah
Makasih banyak ?",5.0,positive,owned_shopee,shopee_ikat_pinggang
Sesuai pesenan,5.0,positive,owned_shopee,shopee_sepatu_kulit
Alhamdulillah sampe. Sempet bgg cara ngidupin radio tapi adminnya ramah fast respon bgt ketika di chat. Skrg udh bisa nyalain radio. Buat bapak seneng dlu? recomendadooo,5.0,positive,owned_shopee,shopee_speaker_bluetooth
"Ke 2x belanja dan masih tetep puas banget ? lucu2, harganya murah, ada free ongkir.. cinta banget ama nih olshop ?? sukses terus yah seller ? pertahankan kualitas dan pelayanan ????? nya",5.0,positive,owned_shopee,shopee_kipas
Sendoknya tebel bisa buat kerok daki juga bagus bgt si ini sendok,5.0,positive,owned_shopee,shopee_sendok_garpu
"Alhamdulilah paket nya udah sampe dengan selamat paking nya juga rapih pesanan sesuai ga kecewa.
Kurir nya juga baik untung temen kurir nya?",5.0,positive,owned_shopee,shopee_kacamata
Paket udah nyampe bos. Barangnya bagus. Kualitasnya juga oke. Pengirimannya cepet dan rapi. Sellernya juga ramah. Recomended seller,5.0,positive,owned_shopee,shopee_sepatu_kulit
"Pas mau buka udah terbuka
Tapi gapapa, bagus kok makasih :)",5.0,positive,owned_shopee,shopee_speaker_bluetooth
"Harga:terjangkau
Bahan:lembut
Kualitas:baguss

Pengiriman cepat.. baguss.. sesuai pesanan..",5.0,positive,owned_shopee,shopee_masker
Bagus dan Original Bagus dan Original Bagus dan Original Bagus dan Original Bagus dan Original Bagus dan Original Bagus dan Original Bagus dan Original Bagus dan Original Bagus dan OriginalBagus dan Original Bagus dan Original Bagus dan Original Bagus dan Original Bagus dan Original Bagus dan Origin,5.0,positive,owned_shopee,shopee_lipstick
Murah bgt pengirimann cepat warnanya cocok buat aku ygvpunya undertone kuning,5.0,positive,owned_shopee,shopee_concealer
"Kenyamanan aplikator:mantap
Intensitas:mantap
Ketahanan:mantap

Mantap udah beli yang ke dua kali
Packingan tidak pernah mengecewakan",5.0,positive,owned_shopee,shopee_mascara
Belom sempet dicoba tapi suka bangett langanan selalu disinii  hehehheeee,5.0,positive,owned_shopee,shopee_lipstick
Vvivjjvjvjvjgifigjvjvjvjcjcjvkvkvkvjvjvjvjvjvjvvgg,5.0,positive,owned_shopee,shopee_ikat_pinggang
Sesuai orderan.. trimakasih banyak kak................,5.0,positive,owned_shopee,shopee_ikat_pinggang
Alhamdulillah ..pesenannya udah sampe cepet pengirimannya ..mantul ???,5.0,positive,owned_shopee,shopee_masker
"Bagus,kpn"" mau order lagi dehh,ga ngecewain pokok nya, customer saya suka?",5.0,positive,owned_shopee,shopee_kacamata
Bvuycjttjykultjykykylgkgktjtkyktjtkykykykyktktktktktk,4.0,positive,owned_shopee,shopee_ikat_pinggang
"Harga:murah
Desain:bagus keren

Keren banget murah lagi bagus banget sesuai",5.0,positive,owned_shopee,shopee_sendok_garpu
"Warna:dusty rose
Pigmentasi:bagus

Barang cepat sampainya, belum dicoba sih, dapet bonus sheetmask ??",5.0,positive,owned_shopee,shopee_blushon
"Paketnya sudah datang dan real pict banget....sesuai ekspektasi 
thanks kak..",5.0,positive,owned_shopee,shopee_ikat_pinggang
"Warnanya lucuuuu ,tp belom dicoba sih.. Mdh2an cocok deh ama warna kulitku.. Sukaaaaa  ???",5.0,positive,owned_shopee,shopee_blushon
Barang datang dgn selamat pengemasan rapi bgt sukaaa deh terimakasih ?,5.0,positive,owned_shopee,shopee_ikat_pinggang
"Produkkk sesuaiii pesanaan, penjualnya ruamaah pol, pengirimannya cuepaaaatttt, thankkk uuuuuuuuu",5.0,positive,owned_shopee,shopee_kacamata
"Warna:bagos
Tekstur:gatau
Ketahanan:gatau

*?[GROWUP WEBINAR]?* 
Masih bingung cara penulisan essay yang baik dan benar? Atau belum tau caranya sama sekali? Mau apply beasiswa persyaratannya harus bisa menulis essay, loh!

Yuk ikuti Webinar *KIAT JITU SUKSES KEPENULISAN ESSAY- Essay Becomes Easy-* bersama @gurubk.ku dan @suksesptn.ku 

*?Sav",5.0,positive,owned_shopee,shopee_lipstick
"Langganan disini. Selain store-nya masih se-kabupaten, harga lebih murah dari store lain?",5.0,positive,owned_shopee,shopee_blushon
Barang yang di tunggu tunggu udah Dateng baru pengen nyoba si semoga hasilnya memuaskan ,4.0,positive,owned_shopee,shopee_mascara
"utk hargaa jg kwlitas top bgt very""...
...................jg harga y murah pke bgt bgt bgt",5.0,positive,owned_shopee,shopee_blushon
"Buat kualitas masih sangat baik, produk original, harga lumayan terjangkau, kecepatan pengiriman standar, ,",5.0,positive,owned_shopee,shopee_headset
"Packing rapi,  barang bagus, tpi blm d pasang krna msh tunggu yg bs pasang",5.0,positive,owned_shopee,shopee_kipas
"Pengiriman cepat , barang selamat , mantap ??",5.0,positive,owned_shopee,shopee_concealer
Terimakasih gan barangnya dah nyampe sesuai dengan pesenan,4.0,positive,owned_shopee,shopee_cincin
bagus dan berfungsi dengan baik,5.0,positive,owned_shopee,shopee_charger
"Dari awal emang gaberharap banyak sih dengan harga 3.500, yang pentik sesuai sama gambar aja udah. Bahannya ga keras, letoy gitu. Jadi kalo kelipet langsung ada bekas kek patahpatah. Cuma ya udah lah ya..",4.0,positive,owned_shopee,shopee_ikat_pinggang
Maskeernya lengkap. Packing juga rapi. Terus lgsg dikirim dan pengiriman cepattt,5.0,positive,owned_shopee,shopee_masker
Cihuuuy mantaaab bgt nih blush onnya.. Bikin pipinua meronaaa,5.0,positive,owned_shopee,shopee_blushon
"Pengirimannya cepett bangettt, sesuai juga barangnya sama yg di harapkan, sesuai juga sama fotonya, pas nyampe juga barangnya aman banget bagus bgt deh, harganya juga best deal banget, makasiii banyak yaa kak, mungkin akan repurchase lagii???",5.0,positive,owned_shopee,shopee_sendok_garpu
Alhamdulillah barang sudah sampai makasih seller dan jasa kurir maaff barangnya udah di orang,5.0,positive,owned_shopee,shopee_kipas
Saya sudh menerima brang ny dn pngiriman ny jugk cpat. Dn brang ny sesuwai yg di ingin kn trima ksih shopee. Tpi kotak ny ny agak sedikit penyok. Tpi gk msalh koq sma brang mntap lh pokoq ny.???,5.0,positive,owned_shopee,shopee_sepatu_kulit
"Pesan tanggal 20 barang datang tanggal 21, produk bagus, ringan, suara oke, harga murah meriah, semoga awet barang nya",5.0,positive,owned_shopee,shopee_speaker_bluetooth
Barang sampai dalam keadaan baik. Kualitas bagus dan berfungsi dengan baik,5.0,positive,owned_shopee,shopee_headset
Bagus enak nyaman digunakan dan suaranya bagus ngebass goodd :),4.0,positive,owned_shopee,shopee_headset
"Pelayanannya ramah
sudah sampai
Barangnya sesuai sama gambar
Barang cpt smp InshaAlloh aman
Rapi pekingnya",5.0,positive,owned_shopee,shopee_pisau_dapur
Memuaaaaaaaasssssskaaaaaaaaaan kaaadaaaaaaluaaaaarsaaaaaa laaaaaamaaaaa,5.0,positive,owned_shopee,shopee_mascara
"alhamdulilah paket nya sudah datang,semua aman packingan juga bagus",5.0,positive,owned_shopee,shopee_kacamata
Pengiriman cepat bgt harga murah lebay maksih y Shopee dan seller,5.0,positive,owned_shopee,shopee_blushon
Barang sampai bosku,5.0,positive,owned_shopee,shopee_charger
"Harga:baik
Bahan:baik
Kualitas:baik

Sukaaaaaaa aaaaaaaaa aaaaaaa aaaaaaaaa aaaaaaa aaaaaaaaa aaaaaaa aaaaaaaaa aaaaaaa aaaaaaaaa aaaaaaa aaaaaaaaa",5.0,positive,owned_shopee,shopee_masker
"Berfungsi baik. Berat kipas relatif ringan, jd klau tertabrak mudah terguling hehehe.smga awett.
Saya hbya mau koreksi utk ekspedisi.
Posisi drmh tdk ada org,brg hnya diletakkan diteras rumah tnpa pemberithuan. Plastik sdh dlm kondisi sdkt terbuka dan robek. Lakban dus jg terbuka sprt video",5.0,positive,owned_shopee,shopee_kipas
Barangnya sampe dengan selamaat dan berfungsi dengan baik terimakasih sellerrr...,5.0,positive,owned_shopee,shopee_speaker_bluetooth
"emang blushnya emina selalu gak pernah ada obaaat, warnanya lucu2 banget suka ?",5.0,positive,owned_shopee,shopee_blushon
"Dengan harga segitu sih murah, tapi kualitas premium. Thanks Seller, Kurir dan jg Shopee??",5.0,positive,owned_shopee,shopee_ikat_pinggang
"Warna:ok
Tekstur:lembut
Pigmentasi:ok

Udah sering pake produk ini, emang sebagus itu, walopun pas datang isinya copot tapi udah ditempelin lagi, makasih seller",5.0,positive,owned_shopee,shopee_blushon
"Harga:Terjangkau
Bahan/Material:Kotak dari plastik, alat makan bahan stainless
Desain:Menarik",5.0,positive,owned_shopee,shopee_sendok_garpu
Terima kasih seller  barang mendarat dgn selamat. Suka bgt order disini. Pengiriman cepat bgt. Satu hari doang. Mantapp bgt,5.0,positive,owned_shopee,shopee_blushon
"Paket sudah datang aman, makasih puas banget syukaa pengiriman oke pengemasan okee terimakasihhh",5.0,positive,owned_shopee,shopee_ikat_pinggang
"Warna:cantik nude 
Pigmentasi:good
Kualitas:oke

Barang sudah sampai terimakasih
Bagussss warna nya nude natural gtu nggk yg hebboh bgt,, mayan buat makeup kondangan yekan keliatan nya kek makeup no makeup 
Thankyuuu",5.0,positive,owned_shopee,shopee_blushon
"Barang sudah datang, pengiriman cepat, sesuai realpict, seller ramah, terimakasih",5.0,positive,owned_shopee,shopee_kompor
"Harga:Mantep 
Kualitas:Bagus ngk ada lecet sama sekali 
Desain:Bagus banget ",5.0,positive,owned_shopee,shopee_meja
Alhamdulillah produknya lengkap gak ada yg kurang xixi smg kedepannya makin baik dan sukses yaa?,5.0,positive,owned_shopee,shopee_blushon
Maaaaaaaaaaannnnnnnnnnnnnnnnttttttttttttttttaaaaaaap,5.0,positive,owned_shopee,shopee_kipas
"warnanya bagus kek nude nude gitu, pengiriman cepet bgt thanks",5.0,positive,owned_shopee,shopee_lipstick
Pengen yg kemasan lama harusnya..?,5.0,positive,owned_shopee,shopee_lipstick
"pengirimannya cepat, packagingnya juga rapi banget. tapi waktu dicoba dinyalain tombol tekan yang no 1 pas ditekan tidak bisa nyala",5.0,positive,owned_shopee,shopee_kipas
"Harga hemat , kualitas bagus lumayan buat ganti hehe terima kasih seller dan shopee",5.0,positive,owned_shopee,shopee_ikat_pinggang
"Kipas berfungsi dengan baik, charger nya pendek banget yaakk... Kirain panjangan gitu... Ya sudahlah",5.0,positive,owned_shopee,shopee_kipas
